MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
7,2000,7,4091467,2097092,1994375,1599752,1514508,340091,328049,26085,25383,73665,70311,4392,4253,53107,51871,1723797,1637784,1260408,1190590,323542,312204,19650,19139,70901,67691,3236,3180,46060,44980,373295,356591,339344,323918,16549,15845,6435,6244,2764,2620,1156,1073,7047,6891
7,2000,8,4164871,2130700,2034171,1630012,1548382,342869,333642,27188,26606,74137,70024,4571,4279,51923,51238,1760421,1679111,1292885,1226156,326869,317809,20734,20321,71471,67363,3441,3195,45021,44267,370279,355060,337127,322226,16000,15833,6454,6285,2666,2661,1130,1084,6902,6971
7,2000,9,4235345,2168780,2066565,1661391,1576236,349954,338987,27602,27074,73892,69910,4611,4399,51330,49959,1803908,1717828,1329397,1259929,333862,323312,21230,20731,71313,67309,3479,3326,44627,43221,364872,348737,331994,316307,16092,15675,6372,6343,2579,2601,1132,1073,6703,6738
7,2000,10,4318540,2213934,2104606,1697785,1606264,356927,346461,28311,27441,75640,71005,4530,4408,50741,49027,1854388,1760497,1370737,1293854,341181,331087,21924,21177,73033,68546,3458,3361,44055,42472,359546,344109,327048,312410,15746,15374,6387,6264,2607,2459,1072,1047,6686,6555
7,2000,11,4151953,2126985,2024968,1635258,1550651,337354,326879,27246,26537,75490,70594,4404,4194,47233,46113,1794137,1706924,1332881,1261546,322783,313015,21002,20649,73019,68339,3387,3200,41065,40175,332848,318044,302377,289105,14571,13864,6244,5888,2471,2255,1017,994,6168,5938
7,2000,12,4084732,2092056,1992676,1617348,1532609,324649,315676,27017,26159,73982,69937,4346,4070,44714,44225,1767983,1682068,1322078,1250337,310851,302179,21134,20207,71639,67695,3371,3167,38910,38483,324073,310608,295270,282272,13798,13497,5883,5952,2343,2242,975,903,5804,5742
7,2000,13,4034618,2066123,1968495,1604145,1520394,315649,307234,26545,25465,72179,68661,4238,3981,43367,42760,1752241,1667192,1318066,1246536,302388,294262,20736,19608,69997,66444,3285,3102,37769,37240,313882,301303,286079,273858,13261,12972,5809,5857,2182,2217,953,879,5598,5520
7,2000,14,4047853,2075544,1972309,1614683,1527220,313485,303973,26696,25416,74211,70258,4291,4049,42178,41393,1764378,1676815,1330687,1258281,300465,291440,20921,19760,72115,68156,3400,3168,36790,36010,311166,295494,283996,268939,13020,12533,5775,5656,2096,2102,891,881,5388,5383
7,2000,15,4064678,2088733,1975945,1629388,1533118,312525,301356,26573,25406,75083,71405,4321,3984,40843,40676,1775704,1682591,1342748,1265615,300058,289274,20830,19811,72953,69316,3399,3138,35716,35437,313029,293354,286640,267503,12467,12082,5743,5595,2130,2089,922,846,5127,5239
7,2000,16,3983291,2052755,1930536,1600025,1495895,306429,293553,25959,25131,76512,72730,4508,4041,39322,39186,1734490,1641849,1308317,1232597,293843,281631,20152,19609,74393,70681,3579,3186,34206,34145,318265,288687,291708,263298,12586,11922,5807,5522,2119,2049,929,855,5116,5041
7,2000,17,4048379,2093094,1955285,1635109,1517546,309362,295256,26957,25012,78536,75075,4393,4035,38737,38361,1752168,1658104,1321750,1245791,296439,283142,20608,19564,76311,73036,3382,3170,33678,33401,340926,297181,313359,271755,12923,12114,6349,5448,2225,2039,1011,865,5059,4960
7,2000,18,4079606,2101077,1978529,1643885,1532202,306680,300681,25831,23889,82572,79046,4638,4340,37471,38371,1741301,1672893,1312280,1252628,293156,288019,19474,18562,80345,76862,3578,3450,32468,33372,359776,305636,331605,279574,13524,12662,6357,5327,2227,2184,1060,890,5003,4999
7,2000,19,4119001,2104364,2014637,1649514,1559158,302294,306364,25491,23689,85937,83516,4849,4577,36279,37333,1734599,1704513,1308856,1276332,288202,292640,18843,18337,83554,81212,3711,3637,31433,32355,369765,310124,340658,282826,14092,13724,6648,5352,2383,2304,1138,940,4846,4978
7,2000,20,4101286,2095670,2005616,1643101,1548777,302130,308556,24907,22967,86391,85024,5189,4598,33952,35694,1709946,1689696,1287103,1260170,287579,294669,18306,17630,83918,82701,3965,3675,29075,30851,385724,315920,355998,288607,14551,13887,6601,5337,2473,2323,1224,923,4877,4843
7,2000,21,3893853,1993520,1900333,1567975,1466389,280413,291491,23579,21394,85015,83869,4993,4497,31545,32693,1620145,1596717,1223041,1189544,266556,277601,17229,16259,82575,81599,3800,3604,26944,28110,373375,303616,344934,276845,13857,13890,6350,5135,2440,2270,1193,893,4601,4583
7,2000,22,3771190,1928772,1842418,1526004,1428112,263192,275643,22649,20628,82898,83175,4809,4322,29220,30538,1551354,1537149,1176591,1148683,249439,262103,16249,15741,80594,80872,3658,3438,24823,26312,377418,305269,349413,279429,13753,13540,6400,4887,2304,2303,1151,884,4397,4226
7,2000,23,3722452,1900229,1822223,1504716,1409545,254927,272429,22550,20645,85536,86297,4854,4283,27646,29024,1522667,1510998,1154516,1124282,241848,258837,16129,15661,83222,84095,3668,3334,23284,24789,377562,311225,350200,285263,13079,13592,6421,4984,2314,2202,1186,949,4362,4235
7,2000,24,3627886,1848662,1779224,1463948,1373860,242576,262728,21673,19726,89673,91117,4660,4218,26132,27575,1470711,1466253,1112566,1086327,229906,249360,15272,14929,87462,88905,3462,3262,22043,23470,377951,312971,351382,287533,12670,13368,6401,4797,2211,2212,1198,956,4089,4105
7,2000,25,3747738,1905777,1841961,1510767,1422416,246432,269117,21256,19554,96989,99504,4657,4096,25676,27274,1523973,1524231,1155198,1130043,233932,255561,15003,14892,94800,97343,3479,3228,21561,23164,381804,317730,355569,292373,12500,13556,6253,4662,2189,2161,1178,868,4115,4110
7,2000,26,3644037,1846928,1797109,1462099,1386342,237281,261197,20607,19131,98193,100517,4347,3934,24401,25988,1481039,1487327,1120981,1100929,225323,248198,14719,14565,96022,98400,3314,3101,20680,22134,365889,309782,341118,285413,11958,12999,5888,4566,2171,2117,1033,833,3721,3854
7,2000,27,3747633,1892865,1854768,1493996,1427325,246751,272243,21006,19433,102273,105928,4386,3934,24453,25905,1526949,1541204,1152867,1138602,234794,258950,15078,14852,100104,103790,3349,3099,20757,21911,365916,313564,341129,288723,11957,13293,5928,4581,2169,2138,1037,835,3696,3994
7,2000,28,3947343,1991941,1955402,1582202,1513652,255188,282797,21034,20152,104402,108716,4244,3959,24871,26126,1628136,1641018,1242824,1224300,243331,269471,15353,15342,102297,106548,3234,3099,21097,22258,363805,314384,339378,289352,11857,13326,5681,4810,2105,2168,1010,860,3774,3868
7,2000,29,4193512,2110379,2083133,1689348,1626352,265619,297247,21799,20769,103570,107958,4347,4040,25696,26767,1749362,1766713,1353045,1335422,253627,283640,16061,16040,101418,105740,3362,3133,21849,22738,361017,316420,336303,290930,11992,13607,5738,4729,2152,2218,985,907,3847,4029
7,2000,30,4297742,2175073,2122669,1745802,1661772,270691,298413,21651,20651,107039,111165,4462,4111,25428,26557,1806029,1806596,1402263,1370948,258195,284851,15764,15898,104809,108976,3473,3260,21525,22663,369044,316073,343539,290824,12496,13562,5887,4753,2230,2189,989,851,3903,3894
7,2000,31,4062757,2048286,2014471,1651493,1585569,249003,275655,20684,19548,99952,105109,3990,3806,23164,24784,1709287,1718785,1335603,1313225,237722,263377,15256,14963,97995,103023,3123,3033,19588,21164,338999,295686,315890,272344,11281,12278,5428,4585,1957,2086,867,773,3576,3620
7,2000,32,3999268,2011411,1987857,1618985,1560788,250033,278806,20189,19477,96110,102002,3852,3730,22242,23054,1678049,1695884,1308463,1291830,238761,266615,14920,14976,94176,99946,2984,2965,18745,19552,333362,291973,310522,268958,11272,12191,5269,4501,1934,2056,868,765,3497,3502
7,2000,33,4019117,2014667,2004450,1631311,1584330,248577,279198,20070,19800,89542,94641,3774,3744,21393,22737,1695871,1721093,1334321,1323392,237841,267377,14875,15309,87728,92747,2964,2967,18142,19301,318796,283357,296990,260938,10736,11821,5195,4491,1814,1894,810,777,3251,3436
7,2000,34,4145350,2079604,2065746,1678206,1628487,262819,293130,20839,20500,91820,96412,3897,3709,22023,23508,1757462,1781589,1378500,1367055,251688,281137,15601,15907,89972,94561,3051,2934,18650,19995,322142,284157,299706,261432,11131,11993,5238,4593,1848,1851,846,775,3373,3513
7,2000,35,4446557,2229957,2216600,1804976,1753655,280269,312861,22000,21786,95939,100027,3981,3930,22792,24341,1904097,1926593,1501632,1486372,269217,300977,16525,17119,94077,98067,3141,3119,19505,20939,325860,290007,303344,267283,11052,11884,5475,4667,1862,1960,840,811,3287,3402
7,2000,36,4528984,2260596,2268388,1840351,1805738,276169,311257,22092,22399,94916,100503,4038,3870,23030,24621,1949727,1985421,1551230,1544957,265376,299776,16843,17724,93149,98576,3281,3112,19848,21276,310869,282967,289121,260781,10793,11481,5249,4675,1767,1927,757,758,3182,3345
7,2000,37,4523611,2251740,2271871,1837261,1815077,271597,306865,21793,21624,94591,99961,3778,3851,22720,24493,1958109,2000228,1564261,1565022,261338,295612,16833,17144,92864,98085,3078,3143,19735,21222,293631,271643,273000,250055,10259,11253,4960,4480,1727,1876,700,708,2985,3271
7,2000,38,4547235,2264584,2282651,1859371,1835493,269644,304348,21537,21762,87647,93153,3792,3673,22593,24222,1979342,2019246,1593843,1592632,260072,293808,16676,17357,85977,91362,3052,2963,19722,21124,285242,263405,265528,242861,9572,10540,4861,4405,1670,1791,740,710,2871,3098
7,2000,39,4604465,2286224,2318241,1884684,1869404,269651,305909,21071,22066,84601,93188,3642,3656,22575,24018,2014247,2063118,1631780,1634190,260438,295663,16371,17842,82896,91444,2948,2987,19814,20992,271977,255123,252904,235214,9213,10246,4700,4224,1705,1744,694,669,2761,3026
7,2000,40,4696305,2342182,2354123,1920190,1887800,283400,317243,21668,22397,90240,98261,3855,3795,22829,24627,2064987,2097025,1662248,1650943,273817,306725,17046,18149,88614,96480,3190,3118,20072,21610,277195,257098,257942,236857,9583,10518,4622,4248,1626,1781,665,677,2757,3017
7,2000,41,4513298,2238985,2274313,1846412,1835148,264595,299507,20134,21120,82875,91741,3499,3293,21470,23504,1992071,2039700,1617085,1618986,256041,289979,15865,17157,81310,90112,2888,2741,18882,20725,246914,234613,229327,216162,8554,9528,4269,3963,1565,1629,611,552,2588,2779
7,2000,42,4522455,2243745,2278710,1853996,1846224,260770,293257,20206,20726,83887,92340,3343,3125,21543,23038,2008790,2054064,1635991,1639310,252555,284069,15976,17004,82453,90776,2767,2600,19048,20305,234955,224646,218005,206914,8215,9188,4230,3722,1434,1564,576,525,2495,2733
7,2000,43,4476856,2213710,2263146,1833819,1835861,256169,290915,19462,20338,80153,90327,3184,3077,20923,22628,1988878,2044989,1625147,1634663,248174,282007,15482,16777,78763,88904,2682,2553,18630,20085,224832,218157,208672,201198,7995,8908,3980,3561,1390,1423,502,524,2293,2543
7,2000,44,4309077,2127813,2181264,1764448,1768128,243456,277916,18464,19587,78599,90616,3005,3051,19841,21966,1915420,1973505,1567334,1576701,235856,269478,14711,16210,77314,89160,2521,2531,17684,19425,212393,207759,197114,191427,7600,8438,3753,3377,1285,1456,484,520,2157,2541
7,2000,45,4335271,2146851,2188420,1781005,1776944,244432,276753,18626,19133,79987,91178,2959,3034,19842,21378,1936989,1984817,1586588,1589356,236698,268235,14952,15908,78705,89767,2470,2542,17576,19009,209862,203603,194417,187588,7734,8518,3674,3225,1282,1411,489,492,2266,2369
7,2000,46,4155176,2045796,2109380,1706462,1721765,226786,260613,17397,18396,74140,85529,2744,2853,18267,20224,1856782,1921124,1531513,1548283,219681,252937,14102,15349,72931,84215,2327,2411,16228,17929,189014,188256,174949,173482,7105,7676,3295,3047,1209,1314,417,442,2039,2295
7,2000,47,4025331,1978294,2047037,1655933,1678215,213630,246214,16421,17436,71748,83102,2589,2687,17973,19383,1802321,1868310,1492974,1513249,207083,239026,13318,14582,70669,81867,2189,2266,16088,17320,175973,178727,162959,164966,6547,7188,3103,2854,1079,1235,400,421,1885,2063
7,2000,48,3898395,1916575,1981820,1610199,1627308,203225,237478,15694,16579,68438,79618,2516,2525,16503,18312,1751610,1814639,1457330,1472957,197097,230800,12916,13864,67417,78469,2111,2178,14739,16371,164965,167181,152869,154351,6128,6678,2778,2715,1021,1149,405,347,1764,1941
7,2000,49,3805354,1865877,1939477,1564140,1590257,202297,235333,15284,15934,65596,77726,2430,2442,16130,17785,1706360,1777140,1416101,1440468,196511,228808,12662,13389,64598,76639,2048,2076,14440,15760,159517,162337,148039,149789,5786,6525,2622,2545,998,1087,382,366,1690,2025
7,2000,50,3800059,1866324,1933735,1557853,1579422,204151,235141,15309,15782,70701,83215,2538,2492,15772,17683,1708159,1770640,1411223,1428672,198263,228568,12699,13356,69692,82088,2169,2146,14113,15810,158165,163095,146630,150750,5888,6573,2610,2426,1009,1127,369,346,1659,1873
7,2000,51,3663455,1793558,1869897,1512544,1543926,185391,216622,14124,14846,64206,75500,2275,2315,15018,16688,1651097,1722282,1380281,1407373,180161,210816,11865,12626,63350,74560,1942,1982,13498,14925,142461,147615,132263,136553,5230,5806,2259,2220,856,940,333,333,1520,1763
7,2000,52,3637919,1780544,1857375,1514589,1549393,174824,204109,13629,14300,60804,71090,2145,2087,14553,16396,1645607,1715189,1389261,1417441,169983,198736,11457,12265,59980,70187,1841,1778,13085,14782,134937,142186,125328,131952,4841,5373,2172,2035,824,903,304,309,1468,1614
7,2000,53,3816136,1868259,1947877,1615076,1654699,165535,194336,13819,14002,56959,66080,1933,2005,14937,16755,1739547,1811755,1495408,1528529,161005,189117,11723,12019,56178,65213,1681,1703,13552,15174,128712,136122,119668,126170,4530,5219,2096,1983,781,867,252,302,1385,1581
7,2000,54,2861878,1394700,1467178,1187312,1224389,134221,160452,10717,11140,49149,56308,1844,1799,11457,13090,1282305,1346626,1082682,1112523,130271,155754,8981,9479,48536,55605,1576,1542,10259,11723,112395,120552,104630,111866,3950,4698,1736,1661,613,703,268,257,1198,1367
7,2000,55,2854393,1388812,1465581,1184268,1225445,133709,160466,10346,11068,47480,54272,1687,1807,11322,12523,1281139,1351052,1083772,1118772,130089,156305,8745,9450,46844,53598,1465,1552,10224,11375,107673,114529,100496,106673,3620,4161,1601,1618,636,674,222,255,1098,1148
7,2000,56,2817330,1365672,1451658,1172709,1225251,126512,151901,9871,10369,44546,50285,1558,1598,10476,12254,1267741,1343300,1081271,1124078,123116,148120,8427,8954,44038,49641,1363,1394,9526,11113,97931,108358,91438,101173,3396,3781,1444,1415,508,644,195,204,950,1141
7,2000,57,2913690,1409060,1504630,1221198,1282123,124553,152120,9568,10147,41565,46809,1472,1493,10704,11938,1316407,1401105,1134699,1185691,121287,148275,8262,8750,41082,46180,1285,1309,9792,10900,92653,103525,86499,96432,3266,3845,1306,1397,483,629,187,184,912,1038
7,2000,58,2580483,1242476,1338007,1070355,1132395,112585,139165,8727,9175,39991,45424,1343,1368,9475,10480,1157821,1243318,991042,1043937,109793,135754,7556,7981,39550,44869,1184,1186,8696,9591,84655,94689,79313,88458,2792,3411,1171,1194,441,555,159,182,779,889
7,2000,59,2400041,1151308,1248733,988377,1052916,106916,133348,8134,8587,37828,42782,1300,1289,8753,9811,1070816,1159003,913053,969031,104137,130106,7036,7520,37409,42312,1138,1107,8043,8927,80492,89730,75324,83885,2779,3242,1098,1067,419,470,162,182,710,884
7,2000,60,2337902,1119568,1218334,955779,1022689,107924,134283,7954,8306,38121,42193,1276,1333,8514,9530,1040158,1128519,881512,938710,105153,131025,6885,7277,37684,41696,1105,1150,7819,8661,79410,89815,74267,83979,2771,3258,1069,1029,437,497,171,183,695,869
7,2000,61,2230218,1067425,1162793,918464,985302,97897,121941,7217,7694,34791,38113,1170,1208,7886,8535,993922,1079154,849625,907065,95380,118834,6256,6745,34392,37659,1029,1042,7240,7809,73503,83639,68839,78237,2517,3107,961,949,399,454,141,166,646,726
7,2000,62,2190359,1042104,1148255,897733,972081,95725,121570,6848,7365,33130,37564,1088,1224,7580,8451,971824,1067109,831875,896307,93323,118525,5960,6359,32766,37131,944,1070,6956,7717,70280,81146,65858,75774,2402,3045,888,1006,364,433,144,154,624,734
7,2000,63,2069449,979869,1089580,844181,923143,90319,114912,6355,6871,31130,35843,1009,1042,6875,7769,914392,1012236,782807,850804,88079,112073,5503,5932,30805,35403,878,925,6320,7099,65477,77344,61374,72339,2240,2839,852,939,325,440,131,117,555,670
7,2000,64,2035201,957957,1077244,826526,912328,88582,114868,5966,6609,29304,34955,919,987,6660,7497,895002,1002020,767421,841889,86394,112081,5201,5774,29013,34563,813,866,6160,6847,62955,75224,59105,70439,2188,2787,765,835,291,392,106,121,500,650
7,2000,65,2039337,954031,1085306,824686,920804,88004,114912,5697,6549,28369,34584,923,1039,6352,7418,891572,1009937,765921,850086,85953,112275,4964,5673,28065,34222,830,892,5839,6789,62459,75369,58765,70718,2051,2637,733,876,304,362,93,147,513,629
7,2000,66,1876784,873031,1003753,756700,852829,78926,105255,5043,5731,25599,32259,872,907,5891,6772,817487,936241,704479,789567,77096,102841,4368,4956,25331,31905,786,775,5427,6197,55544,67512,52221,63262,1830,2414,675,775,268,354,86,132,464,575
7,2000,67,1882892,869025,1013867,756497,864021,76746,104416,4755,5633,24656,32310,799,847,5572,6640,816813,948558,707439,802781,75022,102068,4125,4913,24396,31977,698,745,5133,6074,52212,65309,49058,61240,1724,2348,630,720,260,333,101,102,439,566
7,2000,68,1867764,857003,1010761,752216,869554,71541,98664,4441,5397,22835,30080,732,811,5238,6255,806192,947120,704190,809731,70001,96485,3894,4700,22611,29751,645,700,4851,5753,50811,63641,48026,59823,1540,2179,547,697,224,329,87,111,387,502
7,2000,69,1857132,845387,1011745,747154,876681,66692,93784,4161,4847,21756,29613,714,766,4910,6054,796026,949642,700565,818230,65186,91677,3579,4192,21567,29301,623,661,4506,5581,49361,62103,46589,58451,1506,2107,582,655,189,312,91,105,404,473
7,2000,70,1884298,848854,1035444,748511,895321,68440,98337,4176,4920,22182,29961,676,775,4869,6130,799734,972488,702157,836027,66882,96249,3630,4238,21964,29645,600,670,4501,5659,49120,62956,46354,59294,1558,2088,546,682,218,316,76,105,368,471
7,2000,71,1788317,799703,988614,709784,860255,61295,90309,3658,4428,19851,27289,597,692,4518,5641,755525,930957,668044,806047,59971,88340,3150,3785,19670,27002,524,601,4166,5182,44178,57657,41740,54208,1324,1969,508,643,181,287,73,91,352,459
7,2000,72,1781935,787324,994611,701406,869239,58656,88610,3366,4233,19021,26333,547,649,4328,5547,745768,939786,662023,817641,57481,86710,2925,3674,18829,26064,484,573,4026,5124,41556,54825,39383,51598,1175,1900,441,559,192,269,63,76,302,423
7,2000,73,1735378,757651,977727,676186,857402,55974,85841,3146,4040,17885,24433,463,682,3997,5329,719528,926945,640088,809561,54841,84147,2737,3512,17728,24194,414,594,3720,4937,38123,50782,36098,47841,1133,1694,409,528,157,239,49,88,277,392
7,2000,74,1670100,716602,953498,639977,837615,53180,83041,2835,3784,16422,23330,430,594,3758,5134,681104,904980,606352,791860,52116,81471,2489,3291,16292,23089,367,525,3488,4744,35498,48518,33625,45755,1064,1570,346,493,130,241,63,69,270,390
7,2000,75,1649707,695724,953983,622127,841536,50481,81276,2751,3687,16423,22007,403,526,3539,4951,662742,907459,590853,797720,49590,79708,2390,3205,16276,21771,360,459,3273,4596,32982,46524,31274,43816,891,1568,361,482,147,236,43,67,266,355
7,2000,76,1568457,651889,916568,584933,813966,45842,74193,2543,3349,15051,19941,394,502,3126,4617,621442,874675,556052,774433,44988,72826,2225,2924,14917,19757,345,439,2915,4296,30447,41893,28881,39533,854,1367,318,425,134,184,49,63,211,321
7,2000,77,1472736,606473,866263,544953,770617,42077,69624,2155,3086,14035,18182,329,474,2924,4280,578609,828421,518503,734874,41330,68379,1871,2716,13918,18023,276,422,2711,4007,27864,37842,26450,35743,747,1245,284,370,117,159,53,52,213,273
7,2000,78,1417670,573878,843792,517447,754393,38522,65284,2062,2835,12812,16745,271,402,2764,4133,548976,808152,493805,720771,37818,64120,1825,2492,12714,16561,234,350,2580,3858,24902,35640,23642,33622,704,1164,237,343,98,184,37,52,184,275
7,2000,79,1330049,528918,801131,479475,719589,34035,59919,1714,2662,11014,14914,255,341,2425,3706,507414,768652,459106,688954,33397,58819,1470,2342,10955,14801,213,294,2273,3442,21504,32479,20369,30635,638,1100,244,320,59,113,42,47,152,264
7,2000,80,1229253,476213,753040,429201,671888,32623,60339,1574,2545,10381,14372,241,334,2193,3562,456885,722714,410889,643383,32083,59226,1368,2249,10306,14239,202,291,2037,3326,19328,30326,18312,28505,540,1113,206,296,75,133,39,43,156,236
7,2000,81,1066141,404997,661144,366479,593602,26721,50558,1322,2071,8482,11556,210,301,1783,3056,389676,636776,352026,570661,26243,49713,1139,1838,8408,11448,176,253,1684,2863,15321,24368,14453,22941,478,845,183,233,74,108,34,48,99,193
7,2000,82,1002304,372852,629452,340334,568662,22522,45491,1171,1900,7045,10374,207,290,1573,2735,359124,606917,327317,547404,22134,44692,1023,1706,6995,10278,181,265,1474,2572,13728,22535,13017,21258,388,799,148,194,50,96,26,25,99,163
7,2000,83,884002,319064,564938,290724,510180,19407,41059,948,1619,6349,9302,183,229,1453,2549,307860,545725,280135,492057,19060,40420,838,1445,6308,9223,151,195,1368,2385,11204,19213,10589,18123,347,639,110,174,41,79,32,34,85,164
7,2000,84,802840,279887,522953,255395,473670,16995,36910,821,1504,5360,8275,147,227,1169,2367,270036,505306,246064,457000,16697,36323,732,1370,5317,8197,125,192,1101,2224,9851,17647,9331,16670,298,587,89,134,43,78,22,35,68,143
7,2000,85,4262472,1235911,3026561,1113884,2733923,85497,231026,4219,8586,25638,39154,745,1217,5928,12655,1185816,2924240,1066661,2637374,84060,227526,3672,7717,25336,38754,621,1032,5466,11837,50095,102321,47223,96549,1437,3500,547,869,302,400,124,185,462,818
7,2001,999,284968955,139891492,145077463,113534140,116515056,17249678,19013351,1386766,1382965,5404575,5777829,247992,239484,2068341,2148778,120806379,127018480,95977450,99997363,16526760,18253520,1047311,1072618,5277648,5648205,193807,189475,1783403,1857299,19085113,18058983,17556690,16517693,722918,759831,339455,310347,126927,129624,54185,50009,284938,291479
7,2001,0,4012658,2049753,1962905,1558210,1487402,303274,295156,24982,24349,83147,78844,4659,4440,75481,72714,1605357,1535556,1155033,1099864,285261,277681,17831,17317,79759,75676,3405,3233,64068,61785,444396,427349,403177,387538,18013,17475,7151,7032,3388,3168,1254,1207,11413,10929
7,2001,1,3855407,1972806,1882601,1505172,1428924,293183,284545,24104,23118,75397,73104,4380,4291,70570,68619,1562319,1491593,1134270,1076195,275617,267688,17056,16412,71980,69816,3070,2961,60326,58521,410487,391008,370902,352729,17566,16857,7048,6706,3417,3288,1310,1330,10244,10098
7,2001,2,3800096,1942915,1857181,1485064,1410629,290466,281981,23913,22894,71499,71940,4406,4131,67567,65606,1558688,1488578,1138164,1078357,273636,265630,17173,16600,68336,68816,3105,2904,58274,56271,384227,368603,346900,332272,16830,16351,6740,6294,3163,3124,1301,1227,9293,9335
7,2001,3,3802710,1945267,1857443,1484855,1409835,294880,285367,23872,22859,72717,72660,4296,4048,64647,62674,1565275,1494716,1141126,1082393,278483,269408,17272,16568,69632,69675,3095,2867,55667,53805,379992,362727,343729,327442,16397,15959,6600,6291,3085,2985,1201,1181,8980,8869
7,2001,4,3827346,1956035,1871311,1495635,1422792,296613,287424,23821,23095,74148,73771,4271,4021,61547,60208,1578415,1510709,1153435,1096423,280460,271957,17240,16725,71153,70823,3067,2874,53060,51907,377620,360602,342200,326369,16153,15467,6581,6370,2995,2948,1204,1147,8487,8301
7,2001,5,3910033,2000821,1909212,1533173,1453678,302717,294153,24460,23457,75592,75145,4355,4154,60524,58625,1620665,1545738,1188457,1124109,286506,278585,17707,17098,72632,72373,3143,3033,52220,50540,380156,363474,344716,329569,16211,15568,6753,6359,2960,2772,1212,1121,8304,8085
7,2001,6,3972508,2034568,1937940,1555151,1473221,316996,306920,24678,23804,74534,73096,4477,4209,58732,56690,1654112,1574352,1210479,1144096,300180,290702,17965,17341,71632,70232,3204,3046,50652,48935,380456,363588,344672,329125,16816,16218,6713,6463,2902,2864,1273,1163,8080,7755
7,2001,7,4012049,2054047,1958002,1564920,1483703,327491,318250,25611,24863,75290,71687,4589,4447,56146,55052,1677419,1596889,1223788,1157246,310475,301509,18944,18397,72371,68877,3372,3292,48469,47568,376628,361113,341132,326457,17016,16741,6667,6466,2919,2810,1217,1155,7677,7484
7,2001,8,4099542,2101358,1998184,1599496,1514013,341082,328874,26610,25824,75256,71891,4496,4353,54418,53229,1724565,1638275,1258425,1188459,323921,312455,19644,19096,72364,69131,3290,3229,46921,45905,376793,359909,341071,325554,17161,16419,6966,6728,2892,2760,1206,1124,7497,7324
7,2001,9,4179230,2138270,2040960,1632174,1549956,344502,335077,27744,27138,75979,71878,4661,4372,53210,52539,1763315,1681418,1291882,1224785,328043,318774,20802,20363,73191,69104,3500,3249,45897,45143,374955,359542,340292,325171,16459,16303,6942,6775,2788,2774,1161,1123,7313,7396
7,2001,10,4277249,2190238,2087011,1673172,1587502,354349,342927,28379,28007,76380,72309,4767,4536,53191,51730,1817210,1730211,1334953,1265146,337703,326703,21475,20976,73664,69586,3595,3427,45820,44373,373028,356800,338219,322356,16646,16224,6904,7031,2716,2723,1172,1109,7371,7357
7,2001,11,4344913,2227595,2117318,1704574,1612605,359187,348634,28919,27925,77915,73054,4649,4509,52351,50591,1860642,1766315,1371893,1294798,342918,332791,22009,21265,75171,70474,3534,3433,45117,43554,366953,351003,332681,317807,16269,15843,6910,6660,2744,2580,1115,1076,7234,7037
7,2001,12,4183955,2143114,2040841,1644014,1558800,339966,329485,27811,27509,77940,72903,4533,4331,48850,47813,1802849,1715269,1335734,1264156,324921,315128,21123,20813,75342,70537,3481,3301,42248,41334,340265,325572,308280,294644,15045,14357,6688,6696,2598,2366,1052,1030,6602,6479
7,2001,13,4113191,2106768,2006423,1624853,1539325,326816,317875,27859,26905,76384,72259,4478,4182,46378,45877,1774638,1688490,1323544,1251546,312535,303938,21242,20293,73913,69895,3464,3243,39940,39575,332130,317933,301309,287779,14281,13937,6617,6612,2471,2364,1014,939,6438,6302
7,2001,14,4059370,2079494,1979876,1610787,1525631,317370,308857,27408,26055,74639,70941,4369,4104,44921,44288,1756526,1671088,1317603,1245970,303640,295432,20829,19649,72336,68590,3373,3179,38745,38268,322968,308788,293184,279661,13730,13425,6579,6406,2303,2351,996,925,6176,6020
7,2001,15,4083878,2096444,1987434,1627801,1534937,315976,306306,27607,26211,76870,72752,4419,4189,43771,43039,1771250,1682876,1331856,1258903,302406,293280,21037,19821,74621,70525,3488,3264,37842,37083,325194,304558,295945,276034,13570,13026,6570,6390,2249,2227,931,925,5929,5956
7,2001,16,4108304,2115451,1992853,1647671,1542143,315363,303874,27574,26193,77934,74180,4476,4136,42433,42327,1782744,1689076,1343713,1266206,302291,291298,20927,19868,75640,71942,3487,3233,36686,36529,332707,303777,303958,275937,13072,12576,6647,6325,2294,2238,989,903,5747,5798
