Count_BirthEvent_LiveBirth,Count_BirthEvent_LiveBirth_AsFractionOf_Count_ChildDeliveryEvent,Count_BirthEvent_StillBirth,Count_ChildVaccinationEvent_MMR,Count_Death_Infant,Count_Infant_VaccineAdministered_BCG,Count_Infant_VaccineAdministered_DPTDose1,Count_Infant_VaccineAdministered_DPTDose2,Count_Infant_VaccineAdministered_DPTDose3,Count_Infant_VaccineAdministered_OPV,Count_Infant_VaccineSideEffect_Adverse_Deaths,Count_Infant_VaccineSideEffect_Adverse_Others,Date,District,DistrictCode
5807.0,,61.0,6340.0,6.0,6495.0,0.0,0.0,0.0,5566.0,0.0,0.0,2018-03,Doda,4
1725.0,,17.0,5419.0,28.0,1979.0,19.0,12.0,6.0,1765.0,0.0,0.0,2018-03,Ganderbal,626
32247.0,,711.0,24977.0,61.0,32281.0,151.0,41.0,40.0,31739.0,0.0,0.0,2018-03,Jammu,5
2281.0,,6.0,2214.0,24.0,2260.0,2.0,0.0,0.0,2158.0,0.0,0.0,2018-03,Kargil,6
7416.0,,147.0,11259.0,3.0,8832.0,2.0,0.0,0.0,7522.0,0.0,1.0,2018-03,Kathua,7
4713.0,,141.0,4038.0,37.0,4705.0,715.0,536.0,518.0,4090.0,0.0,3.0,2018-03,Kishtwar,620
4209.0,,46.0,10604.0,45.0,4418.0,0.0,0.0,0.0,3990.0,0.0,77.0,2018-03,Kulgam,622
8797.0,,142.0,15671.0,41.0,11110.0,0.0,0.0,0.0,9732.0,0.0,0.0,2018-03,Kupwara,8
1723.0,,21.0,1765.0,20.0,1693.0,0.0,0.0,0.0,1658.0,0.0,5.0,2018-03,Leh Ladakh,9
10155.0,,288.0,10120.0,133.0,10629.0,6.0,12.0,25.0,8877.0,0.0,49.0,2018-03,Poonch,10
4582.0,,47.0,9165.0,33.0,5075.0,0.0,0.0,0.0,4886.0,0.0,390.0,2018-03,Pulwama,11
11954.0,,89.0,13060.0,45.0,14711.0,0.0,0.0,0.0,10517.0,0.0,0.0,2018-03,Rajouri,12
5069.0,,43.0,5505.0,2.0,5423.0,0.0,0.0,0.0,4313.0,0.0,0.0,2018-03,Ramban,621
5644.0,,57.0,6290.0,10.0,5533.0,0.0,0.0,0.0,5151.0,0.0,978.0,2018-03,Reasi,627
1856.0,,5.0,5503.0,54.0,2389.0,0.0,0.0,0.0,2272.0,0.0,0.0,2018-03,Samba,624
1169.0,,24.0,4213.0,16.0,2212.0,0.0,0.0,0.0,2075.0,0.0,0.0,2018-03,Shopian,625
39626.0,,1226.0,17364.0,611.0,36099.0,4.0,0.0,0.0,35407.0,0.0,2.0,2018-03,Srinagar,13
8775.0,,79.0,11005.0,29.0,9842.0,0.0,0.0,0.0,7827.0,0.0,0.0,2018-03,Udhampur,14
47763.0,,211.0,49696.0,223.0,50128.0,0.0,0.0,0.0,31777.0,0.0,362.0,2018-03,Bokaro,322
24916.0,,208.0,27617.0,167.0,23033.0,201.0,137.0,367.0,13755.0,0.0,174.0,2018-03,Chatra,323
34596.0,,358.0,33837.0,103.0,36075.0,0.0,0.0,0.0,24166.0,0.0,10.0,2018-03,Deoghar,324
59177.0,,347.0,66486.0,26.0,60779.0,120.0,95.0,187.0,34414.0,0.0,261.0,2018-03,Dhanbad,325
28409.0,,429.0,32479.0,317.0,30747.0,11.0,0.0,1.0,19932.0,0.0,677.0,2018-03,Dumka,326
35218.0,,664.0,32773.0,42.0,32348.0,239.0,177.0,161.0,18789.0,0.0,0.0,2018-03,Garhwa,328
56181.0,,521.0,59040.0,95.0,61633.0,148.0,53.0,31.0,23234.0,1.0,282.0,2018-03,Giridih,329
32608.0,,563.0,31507.0,43.0,32393.0,83.0,49.0,70.0,21023.0,1.0,904.0,2018-03,Godda,330
22044.0,,414.0,27584.0,243.0,22629.0,0.0,0.0,0.0,17601.0,1.0,69.0,2018-03,Gumla,331
35868.0,,381.0,38016.0,186.0,40270.0,0.0,0.0,0.0,27572.0,1.0,152.0,2018-03,Hazaribagh,332
18832.0,,282.0,20804.0,113.0,21217.0,4.0,17.0,15.0,14079.0,0.0,19.0,2018-03,Jamtara,333
10566.0,,188.0,13095.0,99.0,11506.0,0.0,0.0,4.0,7688.0,0.0,4.0,2018-03,Khunti,606
18236.0,,243.0,17325.0,57.0,19651.0,25.0,1.0,23.0,12243.0,0.0,7.0,2018-03,Kodarma,334
17316.0,,277.0,18686.0,137.0,18588.0,158.0,20.0,127.0,8469.0,0.0,0.0,2018-03,Latehar,335
12058.0,,127.0,12959.0,120.0,11874.0,38.0,28.0,56.0,8649.0,0.0,636.0,2018-03,Lohardaga,336
23797.0,,287.0,26204.0,164.0,27974.0,221.0,41.0,127.0,15280.0,1.0,181.0,2018-03,Pakur,337
48219.0,,701.0,44210.0,195.0,49623.0,33.0,0.0,0.0,32616.0,0.0,0.0,2018-03,Palamu,338
37704.0,,741.0,39200.0,445.0,38057.0,0.0,0.0,14.0,23026.0,0.0,115.0,2018-03,Pashchimi Singhbhum,
39638.0,,571.0,49746.0,285.0,40724.0,776.0,285.0,366.0,36994.0,0.0,1198.0,2018-03,Purbi Singhbhum,
16404.0,,172.0,19035.0,151.0,21799.0,0.0,0.0,6.0,14135.0,0.0,71.0,2018-03,Ramgarh,607
68613.0,,489.0,77477.0,233.0,75509.0,35.0,17.0,30.0,55789.0,0.0,1665.0,2018-03,Ranchi,339
31748.0,,636.0,27750.0,165.0,31063.0,0.0,0.0,1.0,19786.0,0.0,192.0,2018-03,Sahibganj,340
25813.0,,312.0,29163.0,306.0,25738.0,9.0,14.0,34.0,15398.0,0.0,9.0,2018-03,Saraikela,
13408.0,,320.0,14645.0,107.0,12541.0,9.0,0.0,0.0,8126.0,0.0,1.0,2018-03,Simdega,342
41549.0,,214.0,565.0,196.0,48419.0,0.0,0.0,0.0,36704.0,0.0,14.0,2018-03,Bagalkote,524
8688.0,,48.0,6075.0,25.0,9238.0,133.0,18.0,30.0,8349.0,1.0,24.0,2018-03,Bangalore Rural,526
105568.0,,1454.0,9604.0,1366.0,132495.0,890.0,673.0,686.0,105180.0,1.0,22.0,2018-03,Bangalore Urban,525
76212.0,,846.0,8678.0,593.0,99748.0,501.0,244.0,338.0,81506.0,0.0,9.0,2018-03,Belgaum,
43349.0,,691.0,7695.0,481.0,52463.0,89.0,47.0,90.0,37669.0,0.0,361.0,2018-03,Bellary,
33208.0,,237.0,2593.0,431.0,36331.0,608.0,380.0,288.0,29224.0,0.0,28.0,2018-03,Bidar,529
44075.0,,288.0,4869.0,551.0,52474.0,373.0,135.0,188.0,39282.0,2.0,143.0,2018-03,Bijapur,636
9189.0,,54.0,153.0,63.0,9351.0,0.0,0.0,0.0,9063.0,0.0,136.0,2018-03,Chamrajnagar,531
15622.0,,139.0,394.0,203.0,15361.0,7.0,0.0,9.0,15006.0,1.0,945.0,2018-03,Chikkaballapur,630
12946.0,,75.0,900.0,93.0,13062.0,2.0,1.0,9.0,12744.0,0.0,0.0,2018-03,Chikmagalur,532
20658.0,,240.0,1287.0,296.0,21432.0,12.0,4.0,21.0,19001.0,0.0,119.0,2018-03,Chitradurga,533
33198.0,,302.0,1408.0,493.0,33421.0,54.0,38.0,1.0,31358.0,0.0,12.0,2018-03,Dakshina Kannada,534
30349.0,,245.0,2462.0,696.0,34150.0,418.0,281.0,269.0,30139.0,0.0,244.0,2018-03,Davanagere,535
35661.0,,749.0,3111.0,700.0,35663.0,6.0,3.0,5.0,35983.0,0.0,0.0,2018-03,Dharwad,536
17875.0,,192.0,656.0,169.0,18465.0,0.0,0.0,0.0,17632.0,0.0,800.0,2018-03,Gadag,537
53076.0,,665.0,8048.0,868.0,76021.0,1180.0,705.0,888.0,46922.0,0.0,167.0,2018-03,Gulbarga,
21741.0,,73.0,1360.0,524.0,21418.0,0.0,0.0,0.0,21102.0,0.0,41.0,2018-03,Hassan,539
22189.0,,257.0,2131.0,203.0,29169.0,318.0,162.0,237.0,22024.0,0.0,526.0,2018-03,Haveri,540
6824.0,,73.0,789.0,76.0,7141.0,0.0,0.0,0.0,6737.0,0.0,1421.0,2018-03,Kodagu,541
21550.0,,153.0,4011.0,279.0,20954.0,20.0,18.0,28.0,20481.0,1.0,11.0,2018-03,Kolar,542
27980.0,,393.0,2049.0,423.0,34361.0,182.0,159.0,267.0,27498.0,0.0,754.0,2018-03,Koppal,543
17556.0,,135.0,733.0,326.0,18408.0,0.0,0.0,0.0,17443.0,3.0,13.0,2018-03,Mandya,544
41597.0,,460.0,980.0,846.0,40620.0,2.0,1.0,12.0,42707.0,0.0,0.0,2018-03,Mysore,
45556.0,,620.0,74.0,856.0,52079.0,153.0,43.0,98.0,43482.0,2.0,179.0,2018-03,Raichur,546
8768.0,,10.0,10.0,68.0,10469.0,0.0,0.0,0.0,8674.0,2.0,0.0,2018-03,Ramanagar,631
26896.0,,278.0,3261.0,433.0,25973.0,0.0,0.0,0.0,24924.0,0.0,138.0,2018-03,Shimoga,547
30761.0,,132.0,3396.0,393.0,31539.0,0.0,0.0,0.0,27540.0,1.0,119.0,2018-03,Tumkur,548
14268.0,,108.0,1242.0,83.0,14439.0,194.0,150.0,100.0,13352.0,2.0,9.0,2018-03,Udupi,549
20999.0,,181.0,2733.0,161.0,20689.0,78.0,29.0,63.0,18973.0,0.0,23.0,2018-03,Uttara Kannada,550
27336.0,,742.0,4343.0,129.0,33681.0,1714.0,1328.0,1426.0,24084.0,0.0,277.0,2018-03,Yadgir,635
19139.0,,24.0,13426.0,66.0,17781.0,3.0,5.0,13.0,17206.0,1.0,129.0,2018-03,Alappuzha,554
47239.0,,129.0,30960.0,116.0,46635.0,40.0,20.0,35.0,45992.0,2.0,287.0,2018-03,Ernakulam,555
10838.0,,49.0,8336.0,51.0,11467.0,47.0,19.0,10.0,11170.0,4.0,22.0,2018-03,Idukki,556
52624.0,,551.0,22562.0,500.0,57769.0,39.0,21.0,17.0,57349.0,0.0,213.0,2018-03,KOZHIKKODE,561
37878.0,,181.0,18528.0,126.0,37112.0,71.0,44.0,53.0,35962.0,1.0,120.0,2018-03,Kannur,557
20299.0,,87.0,15945.0,200.0,27430.0,9.0,2.0,18.0,27152.0,0.0,93.0,2018-03,Kasaragod,558
27596.0,,48.0,14282.0,175.0,28650.0,2.0,12.0,11.0,26696.0,2.0,693.0,2018-03,Kollam,559
23600.0,,138.0,12344.0,246.0,24422.0,98.0,6.0,12.0,23943.0,1.0,23.0,2018-03,Kottayam,560
91363.0,,285.0,39020.0,466.0,88633.0,94.0,70.0,60.0,78320.0,1.0,191.0,2018-03,Malappuram,562
37004.0,,69.0,22397.0,75.0,40579.0,213.0,181.0,197.0,38135.0,1.0,116.0,2018-03,Palakkad,563
14711.0,,25.0,6075.0,11.0,14923.0,7.0,7.0,13.0,14781.0,2.0,12.0,2018-03,Pathanamthitta,564
52962.0,,273.0,31316.0,388.0,48860.0,180.0,166.0,172.0,48283.0,2.0,257.0,2018-03,Thiruvananthapuram,565
42761.0,,123.0,21140.0,183.0,40219.0,281.0,275.0,236.0,37131.0,2.0,28.0,2018-03,Thrissur,566
14950.0,,75.0,8571.0,62.0,16478.0,36.0,60.0,19.0,16089.0,0.0,173.0,2018-03,Wayanad,567
837.0,,10.0,181.0,15.0,850.0,0.0,4.0,32.0,840.0,0.0,21.0,2018-03,Lakshadweep,
9567.0,,172.0,12594.0,62.0,9408.0,0.0,0.0,0.0,9207.0,0.0,557.0,2018-03,Agar Malwa,667
17103.0,,170.0,18759.0,314.0,17665.0,0.0,0.0,0.0,12761.0,0.0,5.0,2018-03,Alirajpur,639
10390.0,,232.0,11373.0,360.0,10706.0,0.0,0.0,0.0,7970.0,0.0,73.0,2018-03,Anuppur,390
15722.0,,303.0,18955.0,395.0,15083.0,0.0,0.0,0.0,14012.0,0.0,111.0,2018-03,Ashok Nagar,391
27289.0,,596.0,28151.0,726.0,27148.0,0.0,0.0,4.0,23304.0,0.0,315.0,2018-03,Balaghat,392
39893.0,,391.0,38650.0,943.0,39650.0,0.0,0.0,0.0,25651.0,0.0,0.0,2018-03,Barwani,393
24077.0,,415.0,27163.0,664.0,24462.0,0.0,0.0,0.0,20926.0,0.0,0.0,2018-03,Betul,394
28604.0,,312.0,31416.0,633.0,28789.0,212.0,40.0,34.0,28705.0,0.0,157.0,2018-03,Bhind,395
50118.0,,1177.0,42993.0,2040.0,50417.0,276.0,234.0,118.0,47012.0,0.0,2095.0,2018-03,Bhopal,396
15000.0,,216.0,17808.0,417.0,17521.0,29.0,15.0,14.0,12817.0,0.0,964.0,2018-03,Burhanpur,397
40525.0,,718.0,42460.0,840.0,38720.0,0.0,0.0,0.0,36890.0,0.0,208.0,2018-03,Chhatarpur,398
32137.0,,614.0,33408.0,700.0,31151.0,50.0,41.0,56.0,29533.0,0.0,23.0,2018-03,Chhindwada,399
24088.0,,239.0,30659.0,572.0,25388.0,17.0,18.0,9.0,22755.0,0.0,2.0,2018-03,Damoh,400
11620.0,,177.0,12574.0,391.0,12313.0,2.0,1.0,0.0,10700.0,0.0,69.0,2018-03,Datia,401
24807.0,,291.0,32237.0,360.0,26371.0,0.0,0.0,0.0,25176.0,0.0,56.0,2018-03,Dewas,402
38092.0,,614.0,46964.0,737.0,37514.0,0.0,0.0,0.0,32468.0,0.0,0.0,2018-03,Dhar,403
11166.0,,316.0,17935.0,436.0,10632.0,0.0,0.0,0.0,9618.0,0.0,0.0,2018-03,Dindori,404
25858.0,,362.0,28686.0,769.0,24189.0,10.0,24.0,22.0,25258.0,0.0,322.0,2018-03,Guna,406
40113.0,,983.0,39113.0,338.0,40321.0,6.0,0.0,0.0,35608.0,0.0,540.0,2018-03,Gwalior,407
9956.0,,168.0,9296.0,219.0,9769.0,0.0,0.0,0.0,7631.0,0.0,4.0,2018-03,Harda,408
23135.0,,331.0,21396.0,359.0,23333.0,1.0,1.0,1.0,22459.0,0.0,67.0,2018-03,Hoshangabad,409
67038.0,,178.0,64871.0,16.0,78175.0,189.0,174.0,205.0,48123.0,0.0,403.0,2018-03,Indore,410
35676.0,,562.0,37645.0,1429.0,34792.0,187.0,13.0,131.0,28976.0,0.0,1117.0,2018-03,Jabalpur,411
32623.0,,596.0,27255.0,302.0,33490.0,435.0,278.0,312.0,30064.0,0.0,110.0,2018-03,Jhabua,412
22106.0,,551.0,21938.0,797.0,22662.0,0.0,3.0,1.0,22024.0,0.0,100.0,2018-03,Katni,413
23620.0,,396.0,26792.0,502.0,23261.0,1.0,0.0,0.0,21679.0,0.0,1525.0,2018-03,Khandwa,
34293.0,,615.0,40646.0,715.0,32276.0,257.0,235.0,241.0,24917.0,0.0,1394.0,2018-03,Khargone,414
16485.0,,408.0,17598.0,360.0,16683.0,15.0,6.0,494.0,14701.0,0.0,100.0,2018-03,Mandla,415
21373.0,,457.0,24286.0,482.0,20850.0,0.0,0.0,0.0,20497.0,0.0,0.0,2018-03,Mandsaur,416
41397.0,,713.0,37599.0,600.0,39279.0,0.0,0.0,0.0,38464.0,0.0,347.0,2018-03,Morena,417
17823.0,,292.0,20716.0,383.0,17509.0,73.0,81.0,138.0,17346.0,0.0,315.0,2018-03,Narsinghpur,418
11985.0,,204.0,13729.0,362.0,11340.0,0.0,0.0,0.0,11227.0,0.0,3.0,2018-03,Neemuch,419
19428.0,,346.0,26763.0,768.0,19716.0,106.0,81.0,37.0,17873.0,0.0,521.0,2018-03,Panna,420
20079.0,,354.0,33875.0,450.0,20599.0,161.0,137.0,170.0,18805.0,0.0,332.0,2018-03,Raisen,421
23619.0,,431.0,30251.0,585.0,22996.0,0.0,0.0,0.0,21481.0,0.0,1069.0,2018-03,Rajgarh,422
29323.0,,478.0,31475.0,559.0,28793.0,0.0,0.0,0.0,28280.0,0.0,46.0,2018-03,Ratlam,423
41734.0,,653.0,50880.0,483.0,45302.0,12.0,9.0,13.0,39760.0,0.0,93.0,2018-03,Rewa,424
38668.0,,686.0,52499.0,585.0,45299.0,264.0,229.0,261.0,36424.0,2.0,272.0,2018-03,Sagar,425
39183.0,,822.0,48727.0,1140.0,39364.0,84.0,1.0,3.0,35645.0,0.0,61.0,2018-03,Satna,426
21514.0,,287.0,29410.0,537.0,22293.0,0.0,0.0,0.0,20331.0,0.0,1748.0,2018-03,Sehore,427
21432.0,,453.0,22174.0,604.0,21293.0,0.0,0.0,0.0,20190.0,0.0,109.0,2018-03,Seoni,428
20676.0,,567.0,19542.0,717.0,19985.0,0.0,0.0,0.0,18412.0,0.0,375.0,2018-03,Shahdol,429
14610.0,,202.0,19098.0,219.0,15370.0,0.0,0.0,0.0,14861.0,0.0,1466.0,2018-03,Shajapur,430
13779.0,,186.0,12923.0,467.0,13818.0,183.0,68.0,65.0,9049.0,0.0,11.0,2018-03,Sheopur,431
36333.0,,608.0,42100.0,640.0,35644.0,108.0,131.0,85.0,32338.0,0.0,109.0,2018-03,Shivpuri,432
25618.0,,459.0,26327.0,360.0,26050.0,323.0,241.0,311.0,20604.0,0.0,24.0,2018-03,Sidhi,433
29505.0,,446.0,31285.0,388.0,32234.0,185.0,207.0,274.0,17896.0,0.0,1472.0,2018-03,Singroli,638
26811.0,,374.0,30664.0,381.0,27252.0,51.0,13.0,30.0,25605.0,0.0,35.0,2018-03,Tikamgarh,434
33336.0,,490.0,41659.0,519.0,31203.0,0.0,0.0,0.0,28494.0,0.0,707.0,2018-03,Ujjain,435
10540.0,,255.0,14102.0,556.0,10297.0,0.0,0.0,13.0,9729.0,1.0,397.0,2018-03,Umaria,436
26470.0,,368.0,31601.0,621.0,24116.0,223.0,156.0,124.0,20669.0,1.0,2471.0,2018-03,Vidisha,437
75919.0,,446.0,76735.0,737.0,78612.0,93.0,90.0,63.0,59342.0,0.0,1.0,2018-03,Ahmadnagar,466
35045.0,,670.0,30627.0,939.0,36079.0,0.0,0.0,0.0,35045.0,0.0,2.0,2018-03,Akola,467
42237.0,,778.0,43260.0,678.0,53944.0,0.0,0.0,0.0,35854.0,0.0,0.0,2018-03,Amravati,468
79140.0,,501.0,77648.0,390.0,79423.0,0.0,0.0,0.0,79045.0,0.0,13.0,2018-03,Aurangabad,189
17623.0,,259.0,15996.0,316.0,17634.0,0.0,0.0,0.0,14933.0,0.0,10.0,2018-03,Bhandara,471
47347.0,,198.0,44967.0,363.0,50304.0,0.0,0.0,0.0,45656.0,0.0,0.0,2018-03,Bid,
153958.0,,1989.0,187013.0,1796.0,178938.0,0.0,0.0,0.0,170898.0,8.0,94.0,2018-03,Brihan Mumbai,
33729.0,,245.0,46520.0,394.0,47505.0,0.0,0.0,0.0,33488.0,0.0,6.0,2018-03,Buldana,472
27804.0,,471.0,30436.0,560.0,28375.0,0.0,0.0,0.0,23164.0,0.0,100.0,2018-03,Chandrapur,473
39923.0,,134.0,41447.0,467.0,43199.0,0.0,0.0,0.0,39448.0,0.0,1.0,2018-03,Dhule,474
17738.0,,386.0,16256.0,494.0,17558.0,0.0,0.0,0.0,16204.0,0.0,132.0,2018-03,Gadchiroli,475
17723.0,,287.0,17987.0,395.0,19531.0,0.0,0.0,0.0,16459.0,1.0,6.0,2018-03,Gondiya,476
18502.0,,189.0,20874.0,189.0,20768.0,0.0,0.0,0.0,14685.0,0.0,4.0,2018-03,Hingoli,477
68870.0,,482.0,71163.0,665.0,76306.0,0.0,0.0,0.0,56533.0,0.0,0.0,2018-03,Jalgaon,478
31153.0,,331.0,37577.0,150.0,42699.0,0.0,0.0,0.0,32179.0,0.0,177.0,2018-03,Jalna,479
47042.0,,256.0,60392.0,452.0,62576.0,0.0,0.0,0.0,56578.0,2.0,15.0,2018-03,Kolhapur,480
42706.0,,292.0,40933.0,107.0,52408.0,0.0,0.0,0.0,43314.0,0.0,2.0,2018-03,Latur,481
69361.0,,913.0,63219.0,276.0,68512.0,0.0,0.0,0.0,59194.0,0.0,0.0,2018-03,Nagpur,484
64745.0,,539.0,60886.0,574.0,63884.0,0.0,0.0,0.0,63736.0,0.0,0.0,2018-03,Nanded,485
30302.0,,506.0,30533.0,740.0,33641.0,0.0,0.0,0.0,26492.0,0.0,0.0,2018-03,Nandurbar,486
96095.0,,1238.0,110201.0,1148.0,126716.0,0.0,0.0,0.0,77081.0,0.0,10.0,2018-03,Nashik,487
24746.0,,307.0,26527.0,207.0,30223.0,0.0,0.0,0.0,24985.0,0.0,10.0,2018-03,Osmanabad,488
53359.0,,450.0,58257.0,475.0,59507.0,0.0,0.0,0.0,50077.0,2.0,0.0,2018-03,Palghar,665
35366.0,,120.0,33125.0,286.0,39878.0,0.0,0.0,0.0,26353.0,0.0,0.0,2018-03,Parbhani,489
143623.0,,1400.0,151156.0,537.0,163184.0,145.0,131.0,93.0,123923.0,1.0,2590.0,2018-03,Pune,490
34677.0,,409.0,39584.0,299.0,33351.0,0.0,0.0,0.0,31603.0,0.0,0.0,2018-03,Raigarh,386
17467.0,,187.0,16851.0,125.0,18080.0,0.0,0.0,0.0,14520.0,0.0,1.0,2018-03,Ratnagiri,492
47418.0,,255.0,47376.0,642.0,48513.0,0.0,0.0,0.0,42228.0,0.0,3.0,2018-03,Sangli,493
44732.0,,460.0,44101.0,321.0,48062.0,0.0,0.0,0.0,44627.0,1.0,0.0,2018-03,Satara,494
7810.0,,67.0,7479.0,45.0,8800.0,0.0,0.0,0.0,8529.0,0.0,6.0,2018-03,Sindhudurg,495
74094.0,,569.0,78295.0,872.0,78321.0,247.0,46.0,196.0,56236.0,0.0,19.0,2018-03,Solapur,496
136853.0,,909.0,157206.0,803.0,153681.0,809.0,595.0,509.0,91479.0,3.0,1903.0,2018-03,Thane,497
17317.0,,92.0,18073.0,249.0,17602.0,0.0,0.0,0.0,16569.0,0.0,6.0,2018-03,Wardha,498
16300.0,,112.0,18896.0,162.0,17406.0,0.0,0.0,0.0,15274.0,0.0,0.0,2018-03,Washim,499
43235.0,,192.0,44642.0,412.0,46892.0,0.0,0.0,0.0,43103.0,0.0,13.0,2018-03,Yavatmal,500
1103.0,,6.0,3717.0,8.0,3774.0,0.0,0.0,1.0,995.0,0.0,0.0,2018-03,Bishnupur,252
841.0,,3.0,1139.0,2.0,1234.0,19.0,22.0,22.0,199.0,0.0,0.0,2018-03,Chandel,253
4240.0,,22.0,3800.0,73.0,4137.0,85.0,64.0,111.0,3518.0,0.0,0.0,2018-03,Churachandpur,254
7967.0,,12.0,7125.0,4.0,8605.0,19.0,10.0,11.0,4132.0,0.0,0.0,2018-03,Imphal East,255
12851.0,,108.0,8226.0,17.0,8794.0,28.0,34.0,59.0,10870.0,0.0,575.0,2018-03,Imphal West,256
5893.0,,6.0,6427.0,7.0,6821.0,61.0,73.0,35.0,1932.0,0.0,0.0,2018-03,Senapati,257
1133.0,,7.0,1464.0,15.0,1858.0,1.0,1.0,3.0,859.0,0.0,4.0,2018-03,Tamenglong,258
2593.0,,8.0,6636.0,5.0,6855.0,0.0,0.0,0.0,1812.0,0.0,4.0,2018-03,Thoubal,259
1956.0,,9.0,1676.0,10.0,2245.0,2.0,5.0,7.0,1236.0,0.0,0.0,2018-03,Ukhrul,260
4444.0,,69.0,2652.0,78.0,3707.0,6.0,5.0,17.0,2387.0,0.0,54.0,2018-03,East Garo Hills,273
2630.0,,51.0,3492.0,70.0,3171.0,39.0,48.0,43.0,1235.0,0.0,213.0,2018-03,East Jaintia Hills,657
24718.0,,676.0,12040.0,943.0,24320.0,630.0,553.0,482.0,20584.0,1.0,2.0,2018-03,East Khasi Hills,274
3431.0,,54.0,2636.0,95.0,3952.0,179.0,210.0,235.0,2454.0,0.0,0.0,2018-03,North Garo Hills,656
5694.0,,74.0,4220.0,127.0,5123.0,2.0,1.0,1.0,3496.0,0.0,1.0,2018-03,Ri Bhoi,276
2625.0,,42.0,2091.0,89.0,2641.0,8.0,4.0,5.0,1153.0,0.0,385.0,2018-03,South Garo Hills,277
3787.0,,59.0,3060.0,93.0,3650.0,29.0,6.0,35.0,1920.0,0.0,16.0,2018-03,South West Garo Hills,663
2571.0,,57.0,2332.0,126.0,2538.0,0.0,4.0,0.0,769.0,0.0,54.0,2018-03,South West Khasi Hills,658
13775.0,,263.0,8273.0,275.0,13071.0,61.0,71.0,52.0,7148.0,0.0,0.0,2018-03,West Garo Hills,278
9960.0,,250.0,7007.0,358.0,9578.0,174.0,77.0,84.0,6162.0,0.0,7.0,2018-03,West Jaintia Hills,275
9634.0,,201.0,8538.0,258.0,9259.0,1.0,0.0,0.0,4489.0,0.0,34.0,2018-03,West Khasi Hills,279
2980.0,,53.0,3790.0,54.0,3832.0,708.0,685.0,636.0,889.0,0.0,48.0,2018-03,Aizawl East,
5998.0,,60.0,2573.0,99.0,3582.0,3.0,0.0,1.0,3181.0,0.0,0.0,2018-03,Aizawl West,
1801.0,,13.0,1957.0,44.0,2040.0,0.0,0.0,2.0,1293.0,0.0,6.0,2018-03,Champhai,262
1145.0,,12.0,1185.0,29.0,939.0,0.0,0.0,0.0,328.0,0.0,50.0,2018-03,Kolasib,263
1800.0,,16.0,1674.0,48.0,2194.0,39.0,21.0,42.0,766.0,,,2018-03,Lawngtlai,264
2512.0,,14.0,1888.0,45.0,1896.0,13.0,4.0,15.0,822.0,0.0,7.0,2018-03,Lunglei,265
1187.0,,5.0,1066.0,30.0,1559.0,0.0,0.0,0.0,464.0,0.0,0.0,2018-03,Mamit,266
1229.0,,5.0,801.0,24.0,1072.0,15.0,20.0,15.0,690.0,0.0,77.0,2018-03,Saiha,267
741.0,,6.0,926.0,17.0,839.0,0.0,0.0,0.0,339.0,0.0,0.0,2018-03,Serchhip,268
7602.0,,202.0,6089.0,120.0,8292.0,52.0,76.0,48.0,6319.0,0.0,0.0,2018-03,Dimapur,244
647.0,,7.0,768.0,11.0,903.0,0.0,0.0,0.0,570.0,0.0,0.0,2018-03,Kiphire,614
2639.0,,41.0,2631.0,27.0,3258.0,12.0,13.0,9.0,2948.0,0.0,0.0,2018-03,Kohima,245
432.0,,6.0,502.0,1.0,430.0,1.0,0.0,0.0,222.0,0.0,0.0,2018-03,Longleng,615
1004.0,,14.0,1137.0,21.0,1157.0,135.0,156.0,166.0,961.0,0.0,1.0,2018-03,Mokokchung,246
2098.0,,19.0,2438.0,17.0,2804.0,58.0,64.0,102.0,1595.0,0.0,0.0,2018-03,Mon,247
874.0,,19.0,850.0,0.0,1067.0,31.0,53.0,56.0,729.0,0.0,0.0,2018-03,Peren,613
1164.0,,7.0,1241.0,2.0,1382.0,249.0,267.0,308.0,1047.0,0.0,0.0,2018-03,Phek,248
1497.0,,24.0,1619.0,16.0,2020.0,122.0,86.0,74.0,1283.0,0.0,0.0,2018-03,Tuensang,249
878.0,,7.0,859.0,0.0,1028.0,2.0,0.0,0.0,696.0,0.0,0.0,2018-03,Wokha,250
862.0,,5.0,952.0,1.0,1077.0,111.0,132.0,146.0,688.0,0.0,0.0,2018-03,Zunheboto,251
19172.0,,293.0,14956.0,454.0,20907.0,0.0,0.0,0.0,19404.0,0.0,3418.0,2018-03,Anugul,344
30552.0,,908.0,19837.0,836.0,28972.0,0.0,0.0,0.0,26366.0,0.0,7125.0,2018-03,Balangir,345
32042.0,,489.0,23631.0,598.0,34825.0,0.0,0.0,0.0,33554.0,0.0,1625.0,2018-03,Baleshwar,346
14261.0,,211.0,15048.0,282.0,17249.0,0.0,0.0,0.0,15007.0,0.0,2517.0,2018-03,Bargarh,347
7583.0,,180.0,5552.0,104.0,7436.0,0.0,0.0,0.0,6881.0,0.0,435.0,2018-03,Baudh,349
23534.0,,286.0,18610.0,309.0,23918.0,0.0,0.0,0.0,23115.0,0.0,298.0,2018-03,Bhadrak,348
42061.0,,843.0,22355.0,341.0,34389.0,0.0,0.0,0.0,27943.0,0.0,7053.0,2018-03,Cuttack,350
3098.0,,79.0,3661.0,130.0,3707.0,0.0,0.0,0.0,2733.0,0.0,1024.0,2018-03,Deogarh,351
